(0, 3, 4, 5, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 8), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 3, 4, 5, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 3, 4, 5, 7, 8, 10, 11): [(3, 7), (3, 4), (3, 8), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 3, 4, 5, 7, 8, 9, 11): [(3, 7), (3, 9), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 3, 4, 5, 7, 8, 9, 10): [(3, 7), (3, 9), (3, 4), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 3, 4, 5, 6, 9, 10, 11): [(3, 4), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 3, 4, 5, 6, 8, 10, 11): [(3, 4), (3, 6), (3, 8), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 3, 4, 5, 6, 8, 9, 11): [(3, 4), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 3, 4, 5, 6, 8, 9, 10): [(3, 4), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 3, 4, 5, 6, 7, 10, 11): [(3, 7), (3, 6), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 3, 4, 5, 6, 7, 9, 11): [(3, 7), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 11), (3, 4)]
(0, 3, 4, 5, 6, 7, 9, 10): [(3, 7), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 4), (3, 10)]
(0, 3, 4, 5, 6, 7, 8, 11): [(3, 7), (3, 6), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 3, 4, 5, 6, 7, 8, 10): [(3, 7), (3, 6), (3, 4), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 3, 4, 5, 6, 7, 8, 9): [(3, 7), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 4), (3, 8)]
(0, 2, 6, 7, 8, 9, 10, 11): [(3, 7), (3, 9), (3, 8), (3, 2), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 2, 5, 7, 8, 9, 10, 11): [(3, 7), (3, 9), (3, 8), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 5, 6, 8, 9, 10, 11): [(3, 8), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 5, 6, 7, 9, 10, 11): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 5, 6, 7, 8, 10, 11): [(3, 7), (3, 6), (3, 8), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 5, 6, 7, 8, 9, 11): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 2, 5, 6, 7, 8, 9, 10): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 2, 4, 7, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 8), (3, 2), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 2, 4, 6, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 8), (3, 2), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 2, 4, 6, 7, 9, 10, 11): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 2, 4, 6, 7, 8, 10, 11): [(3, 4), (3, 6), (3, 8), (3, 2), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 2, 4, 6, 7, 8, 9, 11): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 7), (3, 11), (3, 8)]
(0, 2, 4, 6, 7, 8, 9, 10): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 7), (3, 8), (3, 10)]
(0, 2, 4, 5, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 8), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 4, 5, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 4, 5, 7, 8, 10, 11): [(3, 7), (3, 4), (3, 8), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 4, 5, 7, 8, 9, 11): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 2, 4, 5, 7, 8, 9, 10): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 2, 4, 5, 6, 9, 10, 11): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 4, 5, 6, 8, 10, 11): [(3, 4), (3, 6), (3, 8), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 4, 5, 6, 8, 9, 11): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 2, 4, 5, 6, 8, 9, 10): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 2, 4, 5, 6, 7, 10, 11): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 4, 5, 6, 7, 9, 11): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 11), (3, 4)]
(0, 2, 4, 5, 6, 7, 9, 10): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 4), (3, 10)]
(0, 2, 4, 5, 6, 7, 8, 11): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 2, 4, 5, 6, 7, 8, 10): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 2, 4, 5, 6, 7, 8, 9): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 4), (3, 8)]
(0, 2, 3, 7, 8, 9, 10, 11): [(3, 7), (3, 9), (3, 8), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 6, 8, 9, 10, 11): [(3, 8), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 6, 7, 9, 10, 11): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 6, 7, 8, 10, 11): [(3, 7), (3, 6), (3, 8), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 6, 7, 8, 9, 11): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 11), (3, 8)]
(0, 2, 3, 6, 7, 8, 9, 10): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 8), (3, 10)]
(0, 2, 3, 5, 8, 9, 10, 11): [(3, 2), (3, 9), (3, 8), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 3, 5, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 5, 7, 8, 10, 11): [(3, 7), (3, 5), (3, 8), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 5, 7, 8, 9, 11): [(3, 7), (3, 9), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 8)]
(0, 2, 3, 5, 7, 8, 9, 10): [(3, 7), (3, 9), (3, 5), (3, 2), (3, 0), (3, 3), (3, 8), (3, 10)]
(0, 2, 3, 5, 6, 9, 10, 11): [(3, 2), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 3, 5, 6, 8, 10, 11): [(3, 2), (3, 6), (3, 8), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 3, 5, 6, 8, 9, 11): [(3, 2), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 2, 3, 5, 6, 8, 9, 10): [(3, 2), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 2, 3, 5, 6, 7, 10, 11): [(3, 7), (3, 6), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 5, 6, 7, 9, 11): [(3, 2), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 11), (3, 7)]
(0, 2, 3, 5, 6, 7, 9, 10): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 3), (3, 10)]
(0, 2, 3, 5, 6, 7, 8, 11): [(3, 7), (3, 6), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 8)]
(0, 2, 3, 5, 6, 7, 8, 10): [(3, 7), (3, 6), (3, 5), (3, 2), (3, 0), (3, 3), (3, 8), (3, 10)]
(0, 2, 3, 5, 6, 7, 8, 9): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 3), (3, 8)]
(0, 2, 3, 4, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 8), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 4, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 4, 7, 8, 10, 11): [(3, 7), (3, 4), (3, 8), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 4, 7, 8, 9, 11): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 3), (3, 11), (3, 8)]
(0, 2, 3, 4, 7, 8, 9, 10): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 3), (3, 8), (3, 10)]
(0, 2, 3, 4, 6, 9, 10, 11): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 4, 6, 8, 10, 11): [(3, 4), (3, 6), (3, 8), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 4, 6, 8, 9, 11): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 11), (3, 8)]
(0, 2, 3, 4, 6, 8, 9, 10): [(3, 4), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 8), (3, 10)]
(0, 2, 3, 4, 6, 7, 10, 11): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 4, 6, 7, 9, 11): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 11), (3, 4)]
(0, 2, 3, 4, 6, 7, 9, 10): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 4), (3, 10)]
(0, 2, 3, 4, 6, 7, 8, 11): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 3), (3, 11), (3, 8)]
(0, 2, 3, 4, 6, 7, 8, 10): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 3), (3, 8), (3, 10)]
(0, 2, 3, 4, 6, 7, 8, 9): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 3), (3, 4), (3, 8)]
(0, 2, 3, 4, 5, 9, 10, 11): [(3, 2), (3, 9), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 3, 4, 5, 8, 10, 11): [(3, 2), (3, 4), (3, 8), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 3, 4, 5, 8, 9, 11): [(3, 2), (3, 9), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 2, 3, 4, 5, 8, 9, 10): [(3, 2), (3, 9), (3, 4), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 2, 3, 4, 5, 7, 10, 11): [(3, 7), (3, 4), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 10)]
(0, 2, 3, 4, 5, 7, 9, 11): [(3, 7), (3, 9), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 4)]
(0, 2, 3, 4, 5, 7, 9, 10): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 5), (3, 3), (3, 10)]
(0, 2, 3, 4, 5, 7, 8, 11): [(3, 7), (3, 4), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 8)]
(0, 2, 3, 4, 5, 7, 8, 10): [(3, 7), (3, 4), (3, 5), (3, 2), (3, 0), (3, 3), (3, 8), (3, 10)]
(0, 2, 3, 4, 5, 7, 8, 9): [(3, 7), (3, 9), (3, 4), (3, 2), (3, 0), (3, 5), (3, 3), (3, 8)]
(0, 2, 3, 4, 5, 6, 10, 11): [(3, 2), (3, 6), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 2, 3, 4, 5, 6, 9, 11): [(3, 2), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 11), (3, 4)]
(0, 2, 3, 4, 5, 6, 9, 10): [(3, 2), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 4), (3, 10)]
(0, 2, 3, 4, 5, 6, 8, 11): [(3, 2), (3, 6), (3, 4), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 2, 3, 4, 5, 6, 8, 10): [(3, 2), (3, 6), (3, 4), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 2, 3, 4, 5, 6, 8, 9): [(3, 2), (3, 6), (3, 9), (3, 3), (3, 0), (3, 5), (3, 4), (3, 8)]
(0, 2, 3, 4, 5, 6, 7, 11): [(3, 7), (3, 6), (3, 5), (3, 2), (3, 0), (3, 3), (3, 11), (3, 4)]
(0, 2, 3, 4, 5, 6, 7, 10): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 5), (3, 3), (3, 10)]
(0, 2, 3, 4, 5, 6, 7, 9): [(3, 7), (3, 6), (3, 9), (3, 2), (3, 0), (3, 5), (3, 3), (3, 4)]
(0, 2, 3, 4, 5, 6, 7, 8): [(3, 7), (3, 6), (3, 4), (3, 2), (3, 0), (3, 5), (3, 3), (3, 8)]
(0, 1, 6, 7, 8, 9, 10, 11): [(3, 7), (3, 9), (3, 1), (3, 0), (3, 8), (3, 6), (3, 11), (3, 10)]
(0, 1, 5, 7, 8, 9, 10, 11): [(3, 7), (3, 9), (3, 1), (3, 0), (3, 8), (3, 5), (3, 11), (3, 10)]
(0, 1, 5, 6, 8, 9, 10, 11): [(3, 8), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 5, 6, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 5, 6, 7, 8, 10, 11): [(3, 7), (3, 6), (3, 1), (3, 0), (3, 8), (3, 5), (3, 11), (3, 10)]
(0, 1, 5, 6, 7, 8, 9, 11): [(3, 7), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 11), (3, 8)]
(0, 1, 5, 6, 7, 8, 9, 10): [(3, 7), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 8), (3, 10)]
(0, 1, 4, 7, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 0), (3, 8), (3, 7), (3, 11), (3, 10)]
(0, 1, 4, 6, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 0), (3, 8), (3, 6), (3, 11), (3, 10)]
(0, 1, 4, 6, 7, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 0), (3, 7), (3, 6), (3, 11), (3, 10)]
(0, 1, 4, 6, 7, 8, 10, 11): [(3, 4), (3, 6), (3, 1), (3, 0), (3, 8), (3, 7), (3, 11), (3, 10)]
(0, 1, 4, 6, 7, 8, 9, 11): [(3, 4), (3, 9), (3, 1), (3, 0), (3, 7), (3, 6), (3, 11), (3, 8)]
(0, 1, 4, 6, 7, 8, 9, 10): [(3, 4), (3, 9), (3, 1), (3, 0), (3, 7), (3, 6), (3, 8), (3, 10)]
(0, 1, 4, 5, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 0), (3, 8), (3, 5), (3, 11), (3, 10)]
(0, 1, 4, 5, 7, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 5), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 4, 5, 7, 8, 10, 11): [(3, 4), (3, 8), (3, 1), (3, 5), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 4, 5, 7, 8, 9, 11): [(3, 4), (3, 9), (3, 1), (3, 5), (3, 0), (3, 7), (3, 11), (3, 8)]
(0, 1, 4, 5, 7, 8, 9, 10): [(3, 4), (3, 9), (3, 1), (3, 5), (3, 0), (3, 7), (3, 8), (3, 10)]
(0, 1, 4, 5, 6, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 4, 5, 6, 8, 10, 11): [(3, 4), (3, 6), (3, 1), (3, 0), (3, 8), (3, 5), (3, 11), (3, 10)]
(0, 1, 4, 5, 6, 8, 9, 11): [(3, 4), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 11), (3, 8)]
(0, 1, 4, 5, 6, 8, 9, 10): [(3, 4), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 8), (3, 10)]
(0, 1, 4, 5, 6, 7, 10, 11): [(3, 4), (3, 6), (3, 1), (3, 5), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 4, 5, 6, 7, 9, 11): [(3, 7), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 11), (3, 4)]
(0, 1, 4, 5, 6, 7, 9, 10): [(3, 7), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 4), (3, 10)]
(0, 1, 4, 5, 6, 7, 8, 11): [(3, 4), (3, 6), (3, 1), (3, 5), (3, 0), (3, 7), (3, 11), (3, 8)]
(0, 1, 4, 5, 6, 7, 8, 10): [(3, 4), (3, 6), (3, 1), (3, 5), (3, 0), (3, 7), (3, 8), (3, 10)]
(0, 1, 4, 5, 6, 7, 8, 9): [(3, 7), (3, 9), (3, 1), (3, 5), (3, 0), (3, 6), (3, 4), (3, 8)]
(0, 1, 3, 7, 8, 9, 10, 11): [(3, 8), (3, 9), (3, 1), (3, 3), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 3, 6, 8, 9, 10, 11): [(3, 8), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 3, 6, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 3, 6, 7, 8, 10, 11): [(3, 8), (3, 6), (3, 1), (3, 3), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 3, 6, 7, 8, 9, 11): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 8)]
(0, 1, 3, 6, 7, 8, 9, 10): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 8), (3, 10)]
(0, 1, 3, 5, 8, 9, 10, 11): [(3, 8), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 5, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 5, 7, 8, 10, 11): [(3, 7), (3, 8), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 5, 7, 8, 9, 11): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 1, 3, 5, 7, 8, 9, 10): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 1, 3, 5, 6, 9, 10, 11): [(3, 5), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 3, 5, 6, 8, 10, 11): [(3, 8), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 5, 6, 8, 9, 11): [(3, 5), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 8)]
(0, 1, 3, 5, 6, 8, 9, 10): [(3, 5), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 8), (3, 10)]
(0, 1, 3, 5, 6, 7, 10, 11): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 5, 6, 7, 9, 11): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 9)]
(0, 1, 3, 5, 6, 7, 9, 10): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 9), (3, 10)]
(0, 1, 3, 5, 6, 7, 8, 11): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 1, 3, 5, 6, 7, 8, 10): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 1, 3, 5, 6, 7, 8, 9): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 8), (3, 9)]
(0, 1, 3, 4, 8, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 0), (3, 8), (3, 3), (3, 11), (3, 10)]
(0, 1, 3, 4, 7, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 3, 4, 7, 8, 10, 11): [(3, 4), (3, 8), (3, 1), (3, 3), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 3, 4, 7, 8, 9, 11): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 7), (3, 11), (3, 8)]
(0, 1, 3, 4, 7, 8, 9, 10): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 7), (3, 8), (3, 10)]
(0, 1, 3, 4, 6, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 3, 4, 6, 8, 10, 11): [(3, 4), (3, 6), (3, 1), (3, 0), (3, 8), (3, 3), (3, 11), (3, 10)]
(0, 1, 3, 4, 6, 8, 9, 11): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 8)]
(0, 1, 3, 4, 6, 8, 9, 10): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 8), (3, 10)]
(0, 1, 3, 4, 6, 7, 10, 11): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 3, 4, 6, 7, 9, 11): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 11), (3, 4)]
(0, 1, 3, 4, 6, 7, 9, 10): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 4), (3, 10)]
(0, 1, 3, 4, 6, 7, 8, 11): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 7), (3, 11), (3, 8)]
(0, 1, 3, 4, 6, 7, 8, 10): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 7), (3, 8), (3, 10)]
(0, 1, 3, 4, 6, 7, 8, 9): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 6), (3, 4), (3, 8)]
(0, 1, 3, 4, 5, 9, 10, 11): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 4, 5, 8, 10, 11): [(3, 4), (3, 8), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 4, 5, 8, 9, 11): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 1, 3, 4, 5, 8, 9, 10): [(3, 4), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 1, 3, 4, 5, 7, 10, 11): [(3, 7), (3, 4), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 4, 5, 7, 9, 11): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 4)]
(0, 1, 3, 4, 5, 7, 9, 10): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 4), (3, 10)]
(0, 1, 3, 4, 5, 7, 8, 11): [(3, 7), (3, 4), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 1, 3, 4, 5, 7, 8, 10): [(3, 7), (3, 4), (3, 1), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 1, 3, 4, 5, 7, 8, 9): [(3, 7), (3, 9), (3, 1), (3, 3), (3, 0), (3, 5), (3, 4), (3, 8)]
(0, 1, 3, 4, 5, 6, 10, 11): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 10)]
(0, 1, 3, 4, 5, 6, 9, 11): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 9)]
(0, 1, 3, 4, 5, 6, 9, 10): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 9), (3, 10)]
(0, 1, 3, 4, 5, 6, 8, 11): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 8)]
(0, 1, 3, 4, 5, 6, 8, 10): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 8), (3, 10)]
(0, 1, 3, 4, 5, 6, 8, 9): [(3, 4), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 8), (3, 9)]
(0, 1, 3, 4, 5, 6, 7, 11): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 11), (3, 4)]
(0, 1, 3, 4, 5, 6, 7, 10): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 4), (3, 10)]
(0, 1, 3, 4, 5, 6, 7, 9): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 4), (3, 9)]
(0, 1, 3, 4, 5, 6, 7, 8): [(3, 7), (3, 6), (3, 1), (3, 3), (3, 0), (3, 5), (3, 4), (3, 8)]
(0, 1, 2, 7, 8, 9, 10, 11): [(3, 8), (3, 9), (3, 1), (3, 2), (3, 0), (3, 7), (3, 11), (3, 10)]
(0, 1, 2, 6, 8, 9, 10, 11): [(3, 8), (3, 9), (3, 1), (3, 2), (3, 0), (3, 6), (3, 11), (3, 10)]
(0, 1, 2, 6, 7, 9, 10, 11): [(3, 7), (3, 9), (3, 1), (3, 2), (3, 0), (3, 6), (3, 11), (3, 10)]
